Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
43309900,Reaching for the Moon: The Autobiography of NASA Mathematician Katherine Johnson,Katherine G. Johnson,"Johnson, Katherine G.",,"=""1534440852""","=""9781534440852""",0,4.35,Atheneum Books for Young Readers,ebook,256,2019,,,2019/07/31,to-read,to-read (#137),to-read,,,,0,0
41716692,"The Bookshop on the Shore (Kirrinfief, #2)",Jenny Colgan,"Colgan, Jenny",,"=""0062850180""","=""9780062850188""",4,3.90,William Morrow Paperbacks,Paperback,416,2019,2019,,2019/07/30,,,read,,,,1,0
41062319,"Cribsheet: A Data-Driven Guide to Better, More Relaxed Parenting, from Birth to Preschool",Emily Oster,"Oster, Emily",,"=""""","=""""",0,4.15,Penguin Press,Kindle Edition,352,2019,2019,,2019/07/28,to-read,to-read (#136),to-read,,,,0,0
41161346,"LeBron, Inc.: The Making of a Billion-Dollar Athlete",Brian Windhorst,"Windhorst, Brian",,"=""1538730871""","=""9781538730874""",4,3.84,Grand Central Publishing,Hardcover,256,2019,2019,,2019/04/13,"book, library","book (#7), library (#60)",read,,,,1,0
9639119,The Central Park Five: A Chronicle of a City Wilding,Sarah Burns,"Burns, Sarah",,"=""0307266141""","=""9780307266149""",0,4.09,Knopf,Hardcover,240,2011,2011,,2019/07/26,to-read,to-read (#135),to-read,,,,0,0
41817485,"Are We There Yet?: The American Automobile Past, Present, and Driverless",Dan  Albert,"Albert, Dan",,"=""0393292746""","=""9780393292749""",0,3.78,W. W. Norton  Company,Hardcover,386,2019,,,2019/07/26,to-read,to-read (#134),to-read,,,,0,0
36501774,American Moonshot: John F. Kennedy and the Great Space Race,Douglas Brinkley,"Brinkley, Douglas",,"=""0062655086""","=""9780062655080""",5,4.17,Harper,ebook,576,2019,2019,,2019/07/24,"audiobook, hoopla, library","audiobook (#53), hoopla (#7), library (#59)",read,,,,1,0
41717507,The Big Nine: How the Tech Titans and Their Thinking Machines Could Warp Humanity,Amy   Webb,"Webb, Amy",,"=""1541773756""","=""9781541773752""",0,3.75,PublicAffairs,Hardcover,336,2019,2019,,2019/07/19,to-read,to-read (#133),to-read,,,,0,0
13036199,Tubes: A Journey to the Center of the Internet,Andrew  Blum,"Blum, Andrew",,"=""0061994936""","=""9780061994937""",0,3.51,Ecco,Hardcover,294,2012,2012,,2019/07/19,to-read,to-read (#132),to-read,,,,0,0
35953464,Broad Band: The Untold Story of the Women Who Made the Internet,Claire L.  Evans,"Evans, Claire L.",,"=""0735211752""","=""9780735211759""",5,3.95,Portfolio,Hardcover,288,2018,2018,,2019/07/19,"audiobook, library, overdrive","audiobook (#52), library (#58), overdrive (#42)",read,,,,1,0
23492671,"The Rosie Effect (Don Tillman, #2)",Graeme Simsion,"Simsion, Graeme",,"=""1476767327""","=""9781476767321""",5,3.62,Simon  Schuster,Paperback,368,2015,2014,,2019/05/22,,,read,,,,1,0
37502596,The 5 AM Club: Own Your Morning. Elevate Your Life,Robin S. Sharma,"Sharma, Robin S.",,"=""1443456632""","=""9781443456630""",0,3.79,HarperCollins Publishers,ebook,336,2018,2018,,2019/07/08,to-read,to-read (#131),to-read,,,,0,0
32613366,The Hate U Give,Angie Thomas,"Thomas, Angie",,"=""""","=""""",5,4.49,Walker Books,Paperback,448,2017,2017,,2019/07/07,"audiobook, library, overdrive","audiobook (#51), library (#57), overdrive (#41)",read,,,,1,0
29430746,Heavy,Kiese Laymon,"Laymon, Kiese",,"=""1501125656""","=""9781501125652""",5,4.48,Scribner,Hardcover,241,2018,2018,,2019/05/28,"audible, library, overdrive","audible (#5), library (#56), overdrive (#40)",read,,,,1,0
41189934,Jump-Starting America: How Breakthrough Science Can Revive Economic Growth and the American Dream,Jonathan Gruber,"Gruber, Jonathan",Simon Johnson,"=""1541762487""","=""9781541762480""",4,4.09,PublicAffairs,Hardcover,368,2019,,,2019/06/30,"book, library","book (#6), library (#55)",read,,,,1,0
16181775,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,"Simsion, Graeme",,"=""1476729085""","=""9781476729084""",4,4.02,Simon & Schuster,Hardcover,292,2013,2013,,2019/05/22,"audiobook, library, overdrive","audiobook (#50), library (#54), overdrive (#39)",read,,,,1,0
42283858,The MVP Machine: How Baseball's New Nonconformists Are Using Data to Build Better Players,Ben Lindbergh,"Lindbergh, Ben",Travis Sawchik,"=""1541698940""","=""9781541698949""",5,4.28,Basic Books,Hardcover,384,2019,2019,,2019/05/07,"audible, audiobook","audible (#4), audiobook (#49)",read,,,,1,0
42201377,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,"McCullough, David",,"=""1501168681""","=""9781501168680""",0,3.80,Simon  Schuster,Hardcover,352,2019,2019,,2019/06/14,to-read,to-read (#130),to-read,,,,0,0
41716950,The Queen: The Forgotten Life Behind an American Myth,Josh Levin,"Levin, Josh",,"=""031651330X""","=""9780316513302""",0,3.70,"Little, Brown and Company",Hardcover,400,2019,2019,,2019/06/14,to-read,to-read (#129),to-read,,,,0,0
41795733,Range: Why Generalists Triumph in a Specialized World,David   Epstein,"Epstein, David",,"=""0735214484""","=""9780735214484""",0,4.14,Riverhead Books,Hardcover,352,2019,2019,,2019/06/14,to-read,to-read (#128),to-read,,,,0,0
35020353,The Poisoned City: Flint's Water and the American Urban Tragedy,Anna  Clark,"Clark, Anna",,"=""1250125146""","=""9781250125149""",5,4.16,Metropolitan Books,Hardcover,320,2018,2018,,2019/06/11,"audiobook, library, overdrive","audiobook (#48), library (#53), overdrive (#38)",read,,,,1,0
42118073,Trillion Dollar Coach: The Leadership Playbook of Silicon Valley's Bill Campbell,Eric Schmidt,"Schmidt, Eric","Jonathan Rosenberg, Alan Eagle","=""0062839268""","=""9780062839268""",4,3.99,Harper Business,Hardcover,240,2019,2019,,2019/04/16,"audible, audiobook","audible (#3), audiobook (#47)",read,,,,1,0
9597,Player Piano,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333781""","=""9780385333788""",0,3.89,Dial Press,Paperback,341,2006,1952,,2019/06/09,to-read,to-read (#127),to-read,,,,0,0
28186015,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,Cathy O'Neil,"O'Neil, Cathy",,"=""0553418815""","=""9780553418811""",4,3.89,Crown,Hardcover,259,2016,2016,,2017/01/07,,,read,,,,1,0
28372019,"The Bookshop on the Corner (Kirrinfief, #1)",Jenny Colgan,"Colgan, Jenny",,"=""0062467263""","=""9780062467263""",4,3.84,William Morrow Paperbacks,ebook,384,2016,2016,,2019/05/29,"audiobook, hoopla, library","audiobook (#46), hoopla (#6), library (#52)",read,"I really enjoyed this book. While the romantic arc was fine, the real love story was that if her with books. The joy of reading combined with her sense of adventure to pick up, do something you're passionate about, and move somewhere simpler and quieter, and the way that was all written about made me want to do something similar.",,,1,0
30555488,The Underground Railroad,Colson Whitehead,"Whitehead, Colson",,"=""0385542364""","=""9780385542364""",4,4.05,Doubleday,Hardcover,306,2016,2016,,2019/03/10,"audiobook, library, overdrive","audiobook (#45), library (#51), overdrive (#37)",read,,,,1,0
25817493,News of the World,Paulette Jiles,"Jiles, Paulette",,"=""0062409204""","=""9780062409201""",0,4.09,William Morrow,Hardcover,209,2016,2016,,2019/06/01,to-read,to-read (#126),to-read,,,,0,0
42453233,"Moving Violations: Automobiles, Experts, and Regulations in the United States",Lee Vinsel,"Vinsel, Lee",,"=""1421429659""","=""9781421429656""",0,4.67,Johns Hopkins University Press,Hardcover,424,2019,,,2019/05/31,to-read,to-read (#125),to-read,,,,0,0
33413883,Ali: A Life,Jonathan Eig,"Eig, Jonathan",,"=""""","=""""",0,4.45,Mariner Books,Hardcover,640,2017,2017,,2019/05/28,to-read,to-read (#124),to-read,,,,0,0
40406806,Coders: The Making of a New Tribe and the Remaking of the World,Clive Thompson,"Thompson, Clive",,"=""0735220565""","=""9780735220560""",5,4.00,Penguin Press,Hardcover,448,2019,2019,,2019/04/05,"book, library","book (#5), library (#50)",read,,,,1,0
40056967,Rise and Kill First,Ronen Bergman,"Bergman, Ronen",,"=""147369471X""","=""9781473694712""",0,4.41,John Murray,Paperback,760,2018,2018,,2019/05/28,to-read,to-read (#123),to-read,,,,0,0
35457359,God Save Texas: A Journey Into the Soul of the Lone Star State,Lawrence Wright,"Wright, Lawrence",,"=""0525520104""","=""9780525520108""",0,4.00,Knopf Publishing Group,Hardcover,368,2018,2018,,2019/05/28,to-read,to-read (#122),to-read,,,,0,0
22318476,"Boom Town: The Fantastical Saga of Oklahoma City, Its Chaotic Founding, Its Apocalyptic Weather, Its Purloined Basketball Team, and the Dream of Becoming a World-class Metropolis",Sam Anderson,"Anderson, Sam",,"=""0804137315""","=""9780804137317""",5,4.38,Crown,Hardcover,428,2018,2018,,2018/10/23,"audible, audiobook","audible (#2), audiobook (#44)",read,,,,1,0
33517721,The Culture Code: The Secrets of Highly Successful Groups,Daniel Coyle,"Coyle, Daniel",,"=""0804176981""","=""9780804176989""",0,4.28,Bantam,Hardcover,304,2018,2017,,2019/05/28,to-read,to-read (#121),to-read,,,,0,0
40983162,"Charged: Overzealous Prosecutors, the Quest for Mercy, and the Fight to Transform Criminal Justice in America",Emily Bazelon,"Bazelon, Emily",,"=""0399590013""","=""9780399590016""",0,4.31,Random House,Hardcover,448,2019,2019,,2019/05/26,to-read,to-read (#120),to-read,,,,0,0
43205960,"Furious Hours: Murder, Fraud, and the Last Trial of Harper Lee",Casey Cep,"Cep, Casey",,"=""1984892231""","=""9781984892232""",0,3.78,Random House,Paperback,544,2019,2019,,2019/05/26,to-read,to-read (#119),to-read,,,,0,0
40909438,"Stony the Road: Reconstruction, White Supremacy, and the Rise of Jim Crow",Henry Louis Gates Jr.,"Jr., Henry Louis Gates",,"=""0525559531""","=""9780525559535""",0,4.17,Penguin Press,Hardcover,296,2019,2019,,2019/05/26,to-read,to-read (#118),to-read,,,,0,0
36373576,Survival Math: Notes on an All-American Family,Mitchell S. Jackson,"Jackson, Mitchell S.",,"=""1501131702""","=""9781501131707""",0,3.78,Scribner,Hardcover,336,2019,2019,,2019/05/26,to-read,to-read (#117),to-read,,,,0,0
40163119,Say Nothing: A True Story of Murder and Memory in Northern Ireland,Patrick Radden Keefe,"Keefe, Patrick Radden",,"=""0385521316""","=""9780385521314""",0,4.45,Doubleday,Hardcover,441,2019,2018,,2019/05/26,to-read,to-read (#116),to-read,,,,0,0
41552709,The Uninhabitable Earth: Life After Warming,David Wallace-Wells,"Wallace-Wells, David",,"=""0525576703""","=""9780525576709""",0,4.02,Tim Duggan Books,Hardcover,310,2019,2019,,2019/05/26,to-read,to-read (#115),to-read,,,,0,0
39216478,"The Unwinding of the Miracle: A Memoir of Life, Death, and Everything That Comes After",Julie Yip-Williams,"Yip-Williams, Julie",,"=""0525511350""","=""9780525511359""",0,4.09,Random House,Hardcover,315,2019,2019,,2019/05/26,to-read,to-read (#114),to-read,,,,0,0
36628413,The Future of Capitalism: Facing the New Anxieties,Paul Collier,"Collier, Paul",,"=""0062748661""","=""9780062748669""",0,3.83,Harper,ebook,256,2018,2018,,2019/05/22,to-read,to-read (#113),to-read,,,,0,0
37792766,"Presidents of War: The Epic Story, from 1807 to Modern Times",Michael R. Beschloss,"Beschloss, Michael R.",,"=""0307409600""","=""9780307409607""",0,4.23,Crown,Hardcover,752,2018,2018,,2019/05/22,to-read,to-read (#112),to-read,,,,0,0
38232376,"Nine Pints: A Journey Through the Money, Medicine, and Mysteries of Blood",Rose George,"George, Rose",,"=""1627796371""","=""9781627796378""",0,3.82,Metropolitan Books,Hardcover,289,2018,2018,,2019/05/22,to-read,to-read (#111),to-read,,,,0,0
41716904,Upheaval: Turning Points for Nations in Crisis,Jared Diamond,"Diamond, Jared",,"=""""","=""""",0,3.90,"Little, Brown and Company",Hardcover,512,2019,2019,,2019/05/22,to-read,to-read (#110),to-read,,,,0,0
26792284,The Only Rule Is It Has to Work: Our Wild Experiment Building a New Kind of Baseball Team,Ben Lindbergh,"Lindbergh, Ben",Sam          Miller,"=""1627795642""","=""9781627795647""",5,4.24,Henry Holt and Co.,Hardcover,368,2016,2016,,2017/01/08,"audiobook, library, overdrive","audiobook (#43), library (#49), overdrive (#36)",read,"Aside from being a fun baseball book with an interesting premise, the core question: can data be used exclusively to guide a team to success? connected with me and my job in city government. Running the data team for a municipality, I often just wish we could look at the numbers and have them guide us to a decision. But as the authors find out in their pursuit to manage a team by the numbers, sometimes the numbers aren't there, even if they are people may not listen, and there is rarely a clear black-and-white answer to the question. <br/><br/>Using data to make decisions is critical with any team or organization, but without considering the people behind the numbers, and how the decisions could affect the people involved, you aren't doing your job right.<br/><br/>",,,1,0
40776644,The Moment of Lift: How Empowering Women Changes the World,Melinda French Gates,"Gates, Melinda French",,"=""1250313570""","=""9781250313577""",5,4.29,Flatiron Books,Hardcover,273,2019,2019,,2019/04/27,"audiobook, library, overdrive","audiobook (#42), library (#48), overdrive (#35)",read,,,,1,0
37559166,"Measure What Matters: How Google, Bono, and the Gates Foundation Rock the World with OKRs",John Doerr,"Doerr, John",Larry Page,"=""""","=""""",4,3.99,Portfolio,Kindle Edition,320,2018,2017,2019/05/15,2018/12/18,"library, kindle, ebook","library (#47), kindle (#4), ebook (#2)",read,"We started using OKRs last year (available here: dashboards.syrgov.net). The process in a local government context has been challenging, but fun to take on as well. This book is most helpful when reading the stories of how different companies approach setting their own OKRs. Getting the sense that they struggle with similar challenges as us is encouraging, because ultimately they have developed a path forward.<br/><br/>Definitely a good read for those trying to set goals in an organization and looking for a way to push the envelope and aggressively pursue improvement.",,,1,0
41817481,Underland: A Deep Time Journey,Robert Macfarlane,"Macfarlane, Robert",,"=""0393242145""","=""9780393242140""",0,4.23,W.W. Norton & Company,Hardcover,496,2019,2019,,2019/05/12,to-read,to-read (#109),to-read,,,,0,0
42086795,Machines Like Me,Ian McEwan,"McEwan, Ian",,"=""1787331679""","=""9781787331679""",0,3.59,Jonathan Cape,Paperback,306,2019,2019,,2019/05/12,to-read,to-read (#108),to-read,,,,0,0
42068882,"The Scientific Attitude: Defending Science from Denial, Fraud, and Pseudoscience",Lee McIntyre,"McIntyre, Lee",,"=""0262039834""","=""9780262039833""",0,3.93,MIT Press,Hardcover,296,2019,,,2019/05/12,to-read,to-read (#107),to-read,,,,0,0
41709682,Exhalation,Ted Chiang,"Chiang, Ted",,"=""""","=""""",0,4.28,Knopf,Hardcover,351,2019,2019,,2019/05/12,to-read,to-read (#106),to-read,,,,0,0
41553668,Mind and Matter: A Life in Math and Football,John Urschel,"Urschel, John",Louisa Thomas,"=""0735224862""","=""9780735224865""",0,4.10,Penguin Press,Hardcover,256,2019,,,2019/05/12,to-read,to-read (#105),to-read,,,,0,0
25422234,Notorious RBG: The Life and Times of Ruth Bader Ginsburg,Irin Carmon,"Carmon, Irin",Shana Knizhnik,"=""0062415832""","=""9780062415837""",5,4.19,Dey Street Books,Hardcover,240,2015,2015,,2019/05/12,"hoopla, library, audiobook","hoopla (#5), library (#46), audiobook (#41)",read,,,,2,0
44585863,The Government Fix: How to innovate in government,Hana Schank,"Schank, Hana",Sara Hudson,"=""""","=""""",0,3.85,,Kindle Edition,56,2019,,,2019/05/09,currently-reading,currently-reading (#3),currently-reading,,,,1,0
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,"Diamond, Jared",,"=""0143036556""","=""9780143036555""",0,3.93,Penguin Books Ltd. (London),Paperback,608,2005,2004,,2019/05/09,to-read,to-read (#104),to-read,,,,0,0
21480734,Dataclysm: Who We Are (When We Think No One's Looking),Christian Rudder,"Rudder, Christian",,"=""0385347375""","=""9780385347372""",0,3.74,Crown,Hardcover,304,2014,2014,,2019/05/09,to-read,to-read (#103),to-read,,,,0,0
43323618,The Absent Hand: Reimagining Our American Landscape,Suzannah Lessard,"Lessard, Suzannah",,"=""""","=""""",0,3.54,Counterpoint,Kindle Edition,317,2019,,,2019/05/09,to-read,to-read (#102),to-read,,,,0,0
29771105,The Past and Future City: How Historic Preservation is Reviving America's Communities,Stephanie Meeks,"Meeks, Stephanie",Kevin C. Murphy,"=""1610917081""","=""9781610917087""",0,4.03,Island Press,Hardcover,352,2016,2016,,2019/05/09,to-read,to-read (#101),to-read,,,,0,0
129785,"The Other Side of the River: A Story of Two Towns, a Death, and America's Dilemma",Alex Kotlowitz,"Kotlowitz, Alex",,"=""038547721X""","=""9780385477215""",0,3.80,Anchor Books (NY),Paperback,322,2012,1998,,2019/05/09,to-read,to-read (#100),to-read,,,,0,0
25614523,Originals: How Non-Conformists Move the World,Adam M. Grant,"Grant, Adam M.",,"=""0525429565""","=""9780525429562""",4,3.96,Viking,Hardcover,326,2016,2016,,2019/05/09,"audiobook, library, overdrive","audiobook (#40), library (#45), overdrive (#34)",read,,,,1,0
39203996,The Urban Commons: How Data and Technology Can Rebuild Our Communities,Daniel T. O’Brien,"O’Brien, Daniel T.",,"=""0674975294""","=""9780674975293""",0,4.33,Harvard University Press,Hardcover,368,2018,,,2019/05/07,to-read,to-read (#99),to-read,,,,0,0
36620482,The Heartbeat of Wounded Knee: Native America from 1890 to the Present,David Treuer,"Treuer, David",,"=""""","=""""",4,4.23,Riverhead Books,Kindle Edition,526,2019,2019,,2019/04/21,"audiobook, library, overdrive","audiobook (#39), library (#44), overdrive (#33)",read,,,,1,0
